Date,Open,High,Low,Close,Volume,Market Cap
2016-04-18,0.6429020000000001,1.07,0.6429020000000001,0.8776809999999999,28820,2607840
2016-04-19,0.8779110000000001,0.952174,0.68595,0.766538,27954,3874980
2016-04-20,0.766135,0.969628,0.707862,0.8329979999999999,29098,4237560
2016-04-21,0.8330489999999999,0.8330489999999999,0.617698,0.678366,44460,5542150
2016-04-22,0.6788770000000001,0.7122649999999999,0.395063,0.44554099999999996,40302,5275460
2016-04-23,0.445658,0.645597,0.445658,0.627526,16738,3964600
2016-04-24,0.572256,0.655271,0.502921,0.5638350000000001,11907,5738580
2016-04-25,0.5645399999999999,0.565074,0.340077,0.369118,14377,6187940
2016-04-26,0.369367,0.46132399999999996,0.336497,0.374183,13069,4304400
2016-04-27,0.374307,0.599489,0.351378,0.41619799999999996,12008,4713080
2016-04-28,0.43088000000000004,0.5146930000000001,0.407969,0.44996499999999995,7233,5794610
2016-04-29,0.450283,0.46598599999999996,0.389675,0.432963,10593,6448330
2016-04-30,0.433501,0.46810100000000004,0.40513899999999997,0.419174,3153,6586020
2016-05-01,0.419234,0.500108,0.40299,0.46598,6398,6734500
2016-05-02,0.466055,0.491174,0.390714,0.40284899999999996,20117,7815320
2016-05-03,0.40293,0.530654,0.402896,0.44371000000000005,13658,7178160
2016-05-04,0.44366300000000003,0.45529,0.419155,0.42157799999999995,4005,8292540
2016-05-05,0.42156899999999997,0.447833,0.36330999999999997,0.385345,8409,8248310
2016-05-06,0.385313,0.415,0.300293,0.354715,18947,7838720
2016-05-07,0.354537,0.362611,0.30701799999999996,0.30953400000000003,5603,7557410
2016-05-08,0.30949699999999997,0.336382,0.302064,0.310248,3744,6868280
2016-05-09,0.31006500000000004,0.315774,0.24538800000000002,0.258957,4151,7152290
2016-05-10,0.258959,0.26919699999999996,0.229942,0.25562199999999996,4881,6200040
2016-05-11,0.255641,0.340802,0.237277,0.25223,1384,6344450
2016-05-12,0.252159,0.269968,0.23318200000000003,0.264839,2547,6478840
2016-05-13,0.264899,0.47638800000000003,0.264899,0.34178800000000004,18320,7038380
2016-05-14,0.345495,0.385198,0.310701,0.375596,2309,9480730
2016-05-15,0.375679,0.390704,0.332301,0.37406500000000004,578,10638300
2016-05-16,0.3742,0.40126999999999996,0.34121999999999997,0.34277399999999997,823,10924300
2016-05-17,0.342727,0.384343,0.338889,0.382058,736,10303300
2016-05-18,0.382281,0.382281,0.318782,0.343168,1927,11827100
2016-05-19,0.343356,0.36572899999999997,0.286867,0.34769,2199,10923800
2016-05-20,0.34696,0.433004,0.332968,0.422897,4043,11342600
2016-05-21,0.422913,0.456625,0.373537,0.42044,4766,14196500
2016-05-22,0.445715,0.5219560000000001,0.42802700000000005,0.42802700000000005,9039,15352900
2016-05-23,0.42857,0.488079,0.42857,0.44443299999999997,2843,15138100
2016-05-24,0.444565,0.5362600000000001,0.429608,0.5302399999999999,15787,16091300
2016-05-25,0.534247,0.5815520000000001,0.457058,0.565619,4858,19805900
2016-05-26,0.56582,0.767267,0.498594,0.734062,20383,21472700
2016-05-27,0.734074,0.7365550000000001,0.342864,0.514634,19459,28500800
2016-05-28,0.5142260000000001,0.555377,0.44862700000000005,0.484494,3547,20416000
2016-05-29,0.482347,0.512538,0.44456,0.450608,2714,19573400
2016-05-30,0.452462,0.5041100000000001,0.444284,0.444284,2945,18753800
2016-05-31,0.44389300000000004,0.5084770000000001,0.377707,0.425338,12366,18787500
2016-06-01,0.425098,0.428482,0.38689,0.417857,3057,18363600
2016-06-02,0.41731599999999996,0.420286,0.38600300000000004,0.40610300000000005,1612,18392700
2016-06-03,0.405808,0.42563199999999995,0.365412,0.36659400000000003,5467,18241100
2016-06-04,0.36902199999999996,0.43276800000000004,0.364243,0.424029,6336,16910500
2016-06-05,0.42466899999999996,0.425734,0.339081,0.369761,5816,19829900
2016-06-06,0.369551,0.3852,0.339623,0.385065,3058,17579500
2016-06-07,0.38506599999999996,0.387278,0.306079,0.34067800000000004,2662,18653300
