Date,Open,High,Low,Close,Volume,Market Cap
2017-04-20,9.9e-05,0.00015900000000000002,8e-05,0.000131,14092,-
2017-04-21,0.00014,0.0004,0.000127,0.000335,44842,90930
2017-04-22,0.000335,0.000651,0.000308,0.000591,51666,217767
2017-04-23,0.000608,0.00072,0.00036,0.000543,75460,395190
2017-04-24,0.000538,0.0006219999999999999,0.00042,0.000528,42873,349839
2017-04-25,0.000528,0.000769,0.0004969999999999999,0.000721,26087,343136
2017-04-26,0.000727,0.001469,0.000666,0.001131,121527,472860
2017-04-27,0.001146,0.001306,0.000874,0.0010539999999999998,46487,744718
2017-04-28,0.001047,0.0011279999999999999,0.0008560000000000001,0.00109,30885,680355
2017-04-29,0.001091,0.001759,0.001025,0.0016820000000000001,48178,709176
2017-04-30,0.001602,0.0025559999999999997,0.001288,0.0023079999999999997,129229,1041350
2017-05-01,0.002283,0.003365,0.002251,0.002483,174979,1483920
2017-05-02,0.002482,0.002538,0.0017870000000000002,0.002277,71854,1613180
2017-05-03,0.0022789999999999998,0.0026620000000000003,0.0020109999999999998,0.002484,36655,1481290
2017-05-04,0.002486,0.002606,0.0018620000000000002,0.002127,55901,1615590
2017-05-05,0.002131,0.002535,0.001467,0.002358,105881,1385320
2017-05-06,0.002411,0.0025440000000000003,0.002012,0.002541,66062,1566880
2017-05-07,0.002495,0.003776,0.002495,0.003193,67340,1621720
2017-05-08,0.0034490000000000002,0.004628,0.0031739999999999997,0.00425,133471,2242080
2017-05-09,0.004241,0.004388,0.003483,0.0040490000000000005,55088,2756730
2017-05-10,0.004052,0.004226,0.003304,0.004092,45311,2633710
2017-05-11,0.0041,0.004257,0.0036340000000000005,0.003986,42807,2664720
2017-05-12,0.00399,0.004652,0.003885,0.00446,52687,2593780
2017-05-13,0.004451,0.005171,0.0035909999999999996,0.005069,102161,2893210
2017-05-14,0.005195,0.006983,0.004303,0.006864,210193,3376670
2017-05-15,0.0068189999999999995,0.008699,0.00572,0.008301000000000001,347557,4432150
